Filename,Sum_Rewards,Steps,Difference
E1A9G4T40,332,6.0,1.9926647531636972e-05
E1A9G4T5,307,6.0,1.6670737717669994e-05
E1A9G4T6,373,6.0,2.6775564834419756e-05
E1A9G4T7,330,6.0,1.9437273855876904e-05
E1A9G4T8,322,7.0,1.6627895213615394e-05
E1A9G4T9,331,6.0,1.820352227011821e-05
E1A9G6T1,330,7.0,0.00037033502717685003
E1A9G6T10,337,7.0,0.00039925436085825
E1A9G6T11,297,7.0,0.00032938024742914997
E1A9G6T12,299,7.0,0.00028845588457050003
E1A9G6T13,318,7.0,0.0004277148568672
E1A9G6T14,336,6.0,0.00043524563895265
E1A9G6T15,292,7.0,0.00025532606752845
E1A9G6T16,306,7.0,0.00032138966027915
E1A9G6T17,306,7.0,0.00036305857128035
E1A9G6T18,302,7.0,0.00032223507158945
E1A9G6T19,334,7.0,0.00032871223738555
E1A9G6T2,314,7.0,0.0003585126685281
E1A9G6T20,310,7.0,0.00038527738087490004
E1A9G6T21,289,7.0,0.00029731168450435
E1A9G6T22,334,7.0,0.0004691574797489
E1A9G6T23,331,7.0,0.0003542997572888
E1A9G6T24,346,7.0,0.0004263897990009
E1A9G6T25,313,7.0,0.0003730326223063
E1A9G6T26,308,7.0,0.0003245169674504
E1A9G6T27,349,7.0,0.00043487355682565
E1A9G6T28,301,7.0,0.0003032417175268
E1A9G6T29,308,6.0,0.00029093787392925
E1A9G6T3,345,7.0,0.0004430861171133
E1A9G6T30,353,7.0,0.00050247725095975
E1A9G6T31,319,7.0,0.00035580275195785
E1A9G6T32,335,7.0,0.0003515596362372
E1A9G6T33,343,6.0,0.0004407313631684
E1A9G6T34,341,7.0,0.00041276288445009997
E1A9G6T35,324,7.0,0.0004182694086164
E1A9G6T36,323,6.0,0.0003588235948321
E1A9G6T37,324,7.0,0.00038345257049339997
E1A9G6T38,350,7.0,0.00048330633079375
E1A9G6T39,319,7.0,0.00032253756156705004
E1A9G6T4,305,7.0,0.00032359740751325004
E1A9G6T40,298,7.0,0.00027906032671005
E1A9G6T5,338,7.0,0.00046388255198405004
E1A9G6T6,318,7.0,0.00037332935364665
E1A9G6T7,354,7.0,0.00045203758961625
E1A9G6T8,310,7.0,0.00036209899387380003
E1A9G6T9,337,7.0,0.00038691661128700003
E1A9G9T1,276,6.0,0.0105321592390075
E1A9G9T10,277,7.0,0.0094885636355004
E1A9G9T11,259,7.0,0.009843837366310199
E1A9G9T12,296,7.0,0.013052964618877502
E1A9G9T13,306,7.0,0.013842569879968201
E1A9G9T14,291,7.0,0.014457078186259551
E1A9G9T15,313,7.0,0.0147870031996871
E1A9G9T16,281,7.0,0.011813598974573201
E1A9G9T17,264,7.0,0.01041010590681435
E1A9G9T18,281,7.0,0.0119801282939024
E1A9G9T19,305,7.0,0.014389669567292
E1A9G9T2,289,7.0,0.01242705344456805
E1A9G9T20,311,7.0,0.0146988532142493
E1A9G9T21,291,7.0,0.0130205166301634
E1A9G9T22,276,7.0,0.011129390392917
E1A9G9T23,277,7.0,0.011250150220489849
E1A9G9T24,323,7.0,0.01708676278631155
E1A9G9T25,298,7.0,0.0153815224851089
E1A9G9T26,283,7.0,0.0118670101162742
E1A9G9T27,288,7.0,0.0136506070761865
E1A9G9T28,291,7.0,0.01298277901751365
E1A9G9T29,286,7.0,0.012505390369765501
E1A9G9T3,300,7.0,0.01550945043602275
E1A9G9T30,302,7.0,0.0166063418995918
E1A9G9T31,285,7.0,0.01214123410670995
E1A9G9T32,316,7.0,0.01378502553583355
E1A9G9T33,292,7.0,0.013794300947363551
E1A9G9T34,291,7.0,0.0148128602545569
E1A9G9T35,289,7.0,0.01183416847184225
E1A9G9T36,284,7.0,0.01322629259101175
E1A9G9T37,267,7.0,0.01260174211591625
E1A9G9T38,286,7.0,0.0120544386734577
E1A9G9T39,290,7.0,0.0127751071616837
E1A9G9T4,282,7.0,0.01215954692940885
E1A9G9T40,268,7.0,0.00962084627856465
E1A9G9T5,304,7.0,0.01429221217647425
E1A9G9T6,302,7.0,0.0145778228468792
E1A9G9T7,338,7.0,0.02003129212745415
E1A9G9T8,271,7.0,0.0121445323015015
E1A9G9T9,303,7.0,0.0152729036354975
E4A1G1T1,2702,7.0,2.4650230733994962e-05
E4A1G1T10,2747,7.0,2.4685383275574024e-05
E4A1G1T11,2580,7.0,2.0019168979353113e-05
E4A1G1T12,2595,7.0,2.1257715599702436e-05
E4A1G1T13,2720,7.0,2.3159196871612423e-05
E4A1G1T14,2786,7.0,2.473594576133451e-05
E4A1G1T15,2733,7.0,2.332499418013475e-05
E4A1G1T16,2707,7.0,2.287648574874684e-05
E4A1G1T17,2788,7.0,2.5371996412107037e-05
E4A1G1T18,2547,7.0,1.9557002235597967e-05
E4A1G1T19,2843,7.0,2.6124345598776054e-05
E4A1G1T2,2727,7.0,2.3779629534706364e-05
E4A1G1T20,2802,6.0,2.5934098644119856e-05
E4A1G1T21,2768,7.0,2.398347979449717e-05
E4A1G1T22,2767,7.0,2.4927933652539105e-05
E4A1G1T23,2815,7.0,2.608838975622372e-05
E4A1G1T24,2936,7.0,2.7305793253132252e-05
E4A1G1T25,2795,7.0,2.4664538213823803e-05
E4A1G1T26,2819,7.0,2.5435005895769092e-05
E4A1G1T27,2837,6.0,2.587343808585555e-05
E4A1G1T28,2664,7.0,2.263643407714551e-05
E4A1G1T29,2655,7.0,2.271667618671625e-05
E4A1G1T3,2664,7.0,2.19336470858703e-05
E4A1G1T30,2882,7.0,2.6619942871323752e-05
E4A1G1T31,2671,6.0,2.3086524864199123e-05
E4A1G1T32,2566,7.0,2.0759651112115364e-05
E4A1G1T33,2673,7.0,2.2832568476123516e-05
E4A1G1T34,2650,7.0,2.2969299085370636e-05
E4A1G1T35,2614,7.0,2.1037473891495315e-05
E4A1G1T36,2765,7.0,2.456627432243268e-05
E4A1G1T37,2724,7.0,2.4183931172164883e-05
E4A1G1T38,2516,7.0,1.9872847186253207e-05
E4A1G1T39,2831,7.0,2.6608336637413332e-05
E4A1G1T4,2703,7.0,2.358734022600922e-05
E4A1G1T40,2442,7.0,1.664334519075525e-05
E4A1G1T5,2702,7.0,2.3548568651214403e-05
E4A1G1T6,2689,7.0,2.3371398859394853e-05
E4A1G1T7,2584,7.0,2.0117256571733125e-05
E4A1G1T8,2771,7.0,2.5314855783896847e-05
E4A1G1T9,2435,7.0,1.716908399313364e-05
E4A1G4T1,2829,7.0,0.00227085594172385
E4A1G4T10,2704,7.0,0.0020524670412956003
E4A1G4T11,2652,7.0,0.00195585274418665
E4A1G4T12,2620,7.0,0.00182234185139575
E4A1G4T13,2412,7.0,0.0015117758648303
E4A1G4T14,2873,7.0,0.0022677063559748
E4A1G4T15,2749,7.0,0.0021913754515056
E4A1G4T16,2656,7.0,0.00197922541856555
E4A1G4T17,2744,7.0,0.0021191032065016
E4A1G4T18,2657,7.0,0.00192748200645335
E4A1G4T19,2584,7.0,0.00177487958651455
E4A1G4T2,2810,7.0,0.0021879223622136004
E4A1G4T20,2682,7.0,0.0020057914471449
E4A1G4T21,2719,7.0,0.0020434904411817
E4A1G4T22,2497,7.0,0.00158660612568685
E4A1G4T23,2781,7.0,0.00214241001560175
E4A1G4T24,2736,7.0,0.0022344612474476
E4A1G4T25,2622,7.0,0.00191636860690595
E4A1G4T26,2787,7.0,0.0021566979666625
E4A1G4T27,2720,7.0,0.0020311009085928504
E4A1G4T28,2773,7.0,0.0022079679641808497
E4A1G4T29,2645,7.0,0.0019099341222885
E4A1G4T3,2849,7.0,0.002166610694801
E4A1G4T30,2742,7.0,0.0020464579455988
E4A1G4T31,2784,7.0,0.0022347686609457997
E4A1G4T32,2840,7.0,0.00229116584958805
E4A1G4T33,2787,7.0,0.0021146197629402
E4A1G4T34,2749,7.0,0.0021027085825658003
E4A1G4T35,2817,7.0,0.0023122144151296996
E4A1G4T36,2791,6.0,0.0021680955653984
E4A1G4T37,2316,7.0,0.00116137606831595
E4A1G4T38,2580,7.0,0.0017510209416145
E4A1G4T39,2764,7.0,0.0021630309052581
E4A1G4T4,2846,7.0,0.00232470823901285
E4A1G4T40,2571,7.0,0.0017808729222437499
E4A1G4T5,2821,7.0,0.002333822634724
E4A1G4T6,2805,7.0,0.00224474016779045
E4A1G4T7,2656,7.0,0.001825738290349
E4A1G4T8,2666,7.0,0.0019902450132177002
E4A1G4T9,2457,7.0,0.00154999846000315
E4A1G6T1,2605,7.0,0.0077510410901497
E4A1G6T10,2794,7.0,0.0096349766988858
E4A1G6T11,2324,7.0,0.0054509629937097
E4A1G6T12,2799,7.0,0.009618255277410951
E4A1G6T13,2767,7.0,0.00916084629973665
E4A1G6T14,2759,7.0,0.0091029421489665
E4A1G6T15,2840,7.0,0.00999420908534255
E4A1G6T16,2541,7.0,0.00722329969062885
E4A1G6T17,2745,7.0,0.00902767381073585
E4A1G6T18,2726,7.0,0.008752549958820549
E4A1G6T19,2862,7.0,0.00936221535803575
E4A1G6T2,2712,7.0,0.009053005905100449
E4A1G6T20,2762,7.0,0.00886959268482385
E4A1G6T21,2647,7.0,0.008090049968927052
E4A1G6T22,2570,7.0,0.0075903892694361
E4A1G6T23,2791,7.0,0.00939982510774235
E4A1G6T24,2753,7.0,0.008906197901484149
E4A1G6T25,2673,7.0,0.008682360170514651
E4A1G6T26,2658,7.0,0.00857334661104035
E4A1G6T27,2555,7.0,0.0076137838169646
E4A1G6T28,2593,7.0,0.00793618018948055
E4A1G6T29,2785,7.0,0.009421765881121199
E4A1G6T3,2567,7.0,0.0076099005390639005
E4A1G6T30,2504,7.0,0.0068316065265512
E4A1G6T31,2777,7.0,0.00905897894290375
E4A1G6T32,2730,7.0,0.00873550754124355
E4A1G6T33,2781,7.0,0.00920895955478505
E4A1G6T34,2375,7.0,0.00593045090033255
E4A1G6T35,2473,7.0,0.0069698952042590995
E4A1G6T36,2758,7.0,0.00913531866082575
E4A1G6T37,2611,7.0,0.0079913249669949
E4A1G6T38,2553,7.0,0.0076956480815756
E4A1G6T39,2625,7.0,0.00793994988694045
E4A1G6T4,2622,7.0,0.00802517217518905
E4A1G6T40,2801,6.0,0.009324185395074201
E4A1G6T5,2750,7.0,0.00917611122698685
E4A1G6T6,2682,7.0,0.0083768088519665
E4A1G6T7,2634,7.0,0.00815492052836205
E4A1G6T8,2592,7.0,0.00783879660402215
E4A1G6T9,2713,7.0,0.008718657462206299
E4A1G9T1,2720,7.0,0.04480234550977115
E4A1G9T10,2776,7.0,0.04613285758768655
E4A1G9T11,2609,7.0,0.0419139974354428
E4A1G9T12,2751,7.0,0.046322073755100446
E4A1G9T13,2642,7.0,0.0424424348964034
E4A1G9T14,2710,7.0,0.0446986916114271
E4A1G9T15,2631,7.0,0.0423000375773267
E4A1G9T16,2809,7.0,0.04842477024502925
E4A1G9T17,2804,7.0,0.0482856403910008
E4A1G9T18,2627,7.0,0.0422820225133875
E4A1G9T19,2810,7.0,0.0485523215958826
E4A1G9T2,2488,7.0,0.038890307379787145
E4A1G9T20,2799,7.0,0.04763040098318355
E4A1G9T21,2723,7.0,0.0449913165518015
E4A1G9T22,2760,7.0,0.045730045600888905
E4A1G9T23,2750,7.0,0.04733025024710555
E4A1G9T24,2776,7.0,0.04803521623551125
E4A1G9T25,2683,7.0,0.0440773688741789
E4A1G9T26,2842,7.0,0.0486114957067489
E4A1G9T27,2778,7.0,0.0469757919069166
E4A1G9T28,2551,7.0,0.03966888281848145
E4A1G9T29,2504,7.0,0.038743623749106254
E4A1G9T3,2686,7.0,0.04357079305305335
E4A1G9T30,2489,7.0,0.0371528928658906
E4A1G9T31,2797,7.0,0.0476759301181858
E4A1G9T32,2425,7.0,0.037620498501427097
E4A1G9T33,2528,7.0,0.03879110290965955
E4A1G9T34,2172,7.0,0.02864762088190205
E4A1G9T35,2631,7.0,0.04277794009655735
E4A1G9T36,2742,7.0,0.046186386776059546
E4A1G9T37,2433,7.0,0.0363785287822017
E4A1G9T38,2799,7.0,0.0473165986585996
E4A1G9T39,2777,7.0,0.046395734526680804
E4A1G9T4,2630,7.0,0.042337631246534946
E4A1G9T40,2647,7.0,0.04214772506689605
E4A1G9T5,2543,7.0,0.03961127147065555
E4A1G9T6,2439,7.0,0.03675808438812335
E4A1G9T7,2407,7.0,0.0355972215227251
E4A1G9T8,2616,7.0,0.04221126353128305
E4A1G9T9,2846,7.0,0.0488701786680168
E4A4G1T1,2653,7.0,9.751528820507213e-05
E4A4G1T10,2743,7.0,0.0001167608613605
E4A4G1T11,2627,7.0,9.853425923029519e-05
E4A4G1T12,2671,7.0,0.0001036204097931
E4A4G1T13,2748,7.0,0.00011153377125645
E4A4G1T14,2790,7.0,0.00012174848822605
E4A4G1T15,2839,7.0,0.00013972696449730002
E4A4G1T16,2734,7.0,0.0001211839441784
E4A4G1T17,2782,7.0,0.00011628457619185001
E4A4G1T18,2678,7.0,0.00010855684666635001
E4A4G1T19,2745,7.0,0.0001257171263588
E4A4G1T2,2642,7.0,9.912169174184008e-05
E4A4G1T20,2756,7.0,0.0001218752357925
E4A4G1T21,2805,7.0,0.0001174052541478
E4A4G1T22,2574,7.0,8.275778774417846e-05
E4A4G1T23,2779,7.0,0.000123648118764
E4A4G1T24,2599,7.0,9.494281783773162e-05
E4A4G1T25,2639,7.0,9.939292926434485e-05
E4A4G1T26,2786,7.0,0.00012485547747449998
E4A4G1T27,2765,7.0,0.00010965016610194999
E4A4G1T28,2639,7.0,9.566566431116902e-05
E4A4G1T29,2814,7.0,0.000134674954315
E4A4G1T3,2725,7.0,0.0001197974340141
E4A4G1T30,2765,7.0,0.00011983978420175001
E4A4G1T31,2527,7.0,8.340720482958875e-05
E4A4G1T32,2630,7.0,0.00010062374623505
E4A4G1T33,2328,7.0,5.426497708950946e-05
E4A4G1T34,2582,7.0,8.218152874213644e-05
E4A4G1T35,2758,7.0,0.00011535169715495001
E4A4G1T36,2761,7.0,0.000117312207722
E4A4G1T37,2834,7.0,0.0001392091801148
E4A4G1T38,2866,7.0,0.00013214608089625002
E4A4G1T39,2786,7.0,0.00013290592612225002
E4A4G1T4,2708,7.0,0.000103466741329
E4A4G1T40,2618,7.0,9.938755916587974e-05
E4A4G1T5,2544,7.0,7.777735965006235e-05
E4A4G1T6,2754,7.0,0.00011930314404035001
E4A4G1T7,2687,7.0,0.00010797922671355
E4A4G1T8,2567,7.0,8.473939070437898e-05
E4A4G1T9,2556,7.0,8.597406998770606e-05
E4A4G4T1,2708,7.0,0.009439005626850749
E4A4G4T10,2729,7.0,0.00918708113863895
E4A4G4T11,2796,7.0,0.0107512149199104
E4A4G4T12,2721,7.0,0.0091799980634497
E4A4G4T13,2692,7.0,0.009077873085611001
E4A4G4T14,2527,7.0,0.0072423775748491
E4A4G4T15,2693,7.0,0.0089444501061161
E4A4G4T16,2410,7.0,0.00593772353349335
E4A4G4T17,2693,7.0,0.0089977508753466
E4A4G4T18,2642,7.0,0.008684447697032801
E4A4G4T19,2704,7.0,0.0093065020532178
E4A4G4T2,2635,7.0,0.008389597216019149
E4A4G4T20,2385,7.0,0.0052980878569033
E4A4G4T21,2806,7.0,0.010998753445747751
E4A4G4T22,2642,7.0,0.00932564351497585
E4A4G4T23,2496,7.0,0.00705857231347315
E4A4G4T24,2704,7.0,0.00930687371374785
E4A4G4T25,2751,7.0,0.009971750213882101
E4A4G4T26,2651,7.0,0.00926319554823695
E4A4G4T27,2507,7.0,0.00729124180226455
E4A4G4T28,2731,7.0,0.010265688842596349
E4A4G4T29,2624,7.0,0.008536039437708899
E4A4G4T3,2536,7.0,0.00740805817484375
E4A4G4T30,2417,7.0,0.00588742153103325
E4A4G4T31,2790,7.0,0.010046004682360301
E4A4G4T32,2679,7.0,0.00975410645477975
E4A4G4T33,2647,7.0,0.0088366532022186
E4A4G4T34,2677,7.0,0.00948773731358655
E4A4G4T35,2633,7.0,0.00813248177350005
E4A4G4T36,2744,7.0,0.0098158810830229
E4A4G4T37,2693,7.0,0.009788072857673899
E4A4G4T38,2701,7.0,0.00906656099081315
E4A4G4T39,2803,7.0,0.010444735665781898
E4A4G4T4,2609,7.0,0.008321545559560349
E4A4G4T40,2598,7.0,0.0077929781184007
E4A4G4T5,2698,7.0,0.0094630728314146
E4A4G4T6,2631,7.0,0.00829633508595325
E4A4G4T7,2692,7.0,0.009481276821551199
E4A4G4T8,2677,7.0,0.00882550046132885
E4A4G4T9,2478,7.0,0.00644891833305305
E4A4G6T1,2228,7.0,0.02102881167916655
E4A4G6T10,2586,7.0,0.035319088767797
E4A4G6T11,2574,7.0,0.03479523857854305
E4A4G6T12,2707,7.0,0.0413182115338282
E4A4G6T13,2628,7.0,0.03722060069920255
E4A4G6T14,2630,7.0,0.037165949965558
E4A4G6T15,2501,7.0,0.03469656951393835
E4A4G6T16,2418,7.0,0.0293129216480829
E4A4G6T17,2414,7.0,0.0296982407198395
E4A4G6T18,2492,7.0,0.03265633180192285
E4A4G6T19,2484,7.0,0.03268608982377055
E4A4G6T2,2425,7.0,0.03153197623342555
E4A4G6T20,2483,7.0,0.0311803361846874
E4A4G6T21,2711,7.0,0.0400933139121713
E4A4G6T22,2638,7.0,0.036465763349958144
E4A4G6T23,2665,7.0,0.036887527683709495
E4A4G6T24,2718,7.0,0.041793862749719496
E4A4G6T25,2642,7.0,0.04086547416271595
E4A4G6T26,2581,7.0,0.0371121161538433
E4A4G6T27,2634,7.0,0.0368305086333298
E4A4G6T28,2587,7.0,0.0353935000242908
E4A4G6T29,2553,7.0,0.0356648842142184
E4A4G6T3,2559,7.0,0.035121353024415505
E4A4G6T30,2760,7.0,0.041610105274095255
E4A4G6T31,2507,7.0,0.0328404567971492
E4A4G6T32,2679,7.0,0.040718996422679996
E4A4G6T33,2576,7.0,0.0360831707150481
E4A4G6T34,2673,7.0,0.038694657297142346
E4A4G6T35,2664,7.0,0.03746956508922745
E4A4G6T36,2469,7.0,0.0286834807081326
E4A4G6T37,2531,7.0,0.034844679517073346
E4A4G6T38,2644,7.0,0.0386738261587388
E4A4G6T39,2508,7.0,0.032726883830138304
E4A4G6T4,2611,7.0,0.037311498710511745
E4A4G6T40,2276,7.0,0.02305593112133105
E4A4G6T5,2432,7.0,0.02774044119994625
E4A4G6T6,2703,7.0,0.041306172774363104
E4A4G6T7,2031,7.0,0.01673949572203855
E4A4G6T8,2628,7.0,0.038458368873926854
E4A4G6T9,2548,7.0,0.0331667105011735
E4A4G9T1,2426,7.0,0.19220750979761445
E4A4G9T10,2341,7.0,0.17795049544883046
E4A4G9T11,2419,7.0,0.18080210429789395
E4A4G9T12,2502,7.0,0.196396369680133
E4A4G9T13,2439,7.0,0.1894193229646376
E4A4G9T14,2270,7.0,0.162771525907495
E4A4G9T15,2320,7.0,0.17495866078412145
E4A4G9T16,2304,7.0,0.17299862096196061
E4A4G9T17,2340,7.0,0.170605794905283
E4A4G9T18,2403,7.0,0.1864079950716402
E4A4G9T19,2338,7.0,0.17551711329037675
E4A4G9T2,2397,7.0,0.1822865915212191
E4A4G9T20,2231,7.0,0.1585103045334278
E4A4G9T21,2463,7.0,0.18649203055431085
E4A4G9T22,2114,8.0,0.1423713587308803
E4A4G9T23,1927,8.0,0.11688100746128324
E4A4G9T24,2392,7.0,0.18662805401100335
E4A4G9T25,2409,7.0,0.18526800919518926
E4A4G9T26,2435,7.0,0.19118784443137424
E4A4G9T27,2389,7.0,0.18492326594226766
E4A4G9T28,2408,7.0,0.1824059034520118
E4A4G9T29,2265,7.0,0.16156528591890906
E4A4G9T3,2460,7.0,0.18707434270517745
E4A4G9T30,2220,7.0,0.15708921714601376
E4A4G9T31,2355,7.0,0.17657328564114574
E4A4G9T32,2326,7.0,0.1710437196877977
E4A4G9T33,2494,7.0,0.19139331758061845
E4A4G9T34,2425,8.0,0.18054565488782442
E4A4G9T35,2373,7.0,0.17753692108290792
E4A4G9T36,2256,7.0,0.16139033906166456
E4A4G9T37,2235,7.0,0.16332564948899445
E4A4G9T38,2374,7.0,0.1812133365435286
E4A4G9T39,2206,7.0,0.15785139087251526
E4A4G9T4,2486,7.0,0.19325997310649223
E4A4G9T40,2390,7.0,0.1829407279514805
E4A4G9T5,2236,7.0,0.1614397051104404
E4A4G9T6,2341,7.0,0.17598233095165325
E4A4G9T7,2405,7.0,0.18515831709272262
E4A4G9T8,2218,7.0,0.16068339803674447
E4A4G9T9,2387,7.0,0.17872473579597936
E4A6G1T1,2539,7.0,9.827708606784143e-05
E4A6G1T10,2779,7.0,0.00019391774850575
E4A6G1T11,2636,7.0,0.00014747222967985
E4A6G1T12,2613,7.0,0.0001276244733713
E4A6G1T13,2747,7.0,0.00016959984893740002
E4A6G1T14,2665,7.0,0.00017198051717095002
E4A6G1T15,2667,7.0,0.00016165624296055
E4A6G1T16,2789,7.0,0.00019478517022880002
E4A6G1T17,2542,7.0,0.00010205218015805001
E4A6G1T18,2706,7.0,0.0001607645155839
E4A6G1T19,2585,7.0,0.00010762035366425
E4A6G1T2,2372,7.0,5.4440400024933724e-05
E4A6G1T20,2632,7.0,0.0001229107877365
E4A6G1T21,2669,7.0,0.00016551560708484998
E4A6G1T22,2756,7.0,0.00019569567286385
E4A6G1T23,2594,7.0,0.0001319832739499
E4A6G1T24,2597,7.0,0.00012206570681785001
E4A6G1T25,2340,7.0,3.5581001536391196e-05
E4A6G1T26,2794,7.0,0.00020248825529844999
E4A6G1T27,2790,7.0,0.0001957715564739
E4A6G1T28,2630,7.0,0.000122647507635
E4A6G1T29,2603,7.0,0.00013209307787805
E4A6G1T3,2570,7.0,0.0001201344117906
E4A6G1T30,2730,7.0,0.0001880030999438
E4A6G1T31,2657,7.0,0.0001519738104393
E4A6G1T32,2412,7.0,6.737191106671872e-05
E4A6G1T33,2617,7.0,0.00014359450734215
E4A6G1T34,2560,7.0,0.00012312383454880001
E4A6G1T35,2633,7.0,0.0001527230786966
E4A6G1T36,2792,7.0,0.00018918942706769998
E4A6G1T37,2713,7.0,0.00017205595908215002
E4A6G1T38,2723,7.0,0.00017657889371829998
E4A6G1T39,2698,7.0,0.0001621139617555
E4A6G1T4,2604,7.0,0.000133901614782
E4A6G1T40,2564,7.0,0.00010698334358305
E4A6G1T5,2586,7.0,0.00011503776982015
E4A6G1T6,2641,7.0,0.00013212420530395
E4A6G1T7,2654,7.0,0.00015213681727985
E4A6G1T8,2728,7.0,0.00017113861649855
E4A6G1T9,2770,7.0,0.00019598192658145
E4A6G4T1,2612,7.0,0.0124319247686932
E4A6G4T10,2632,7.0,0.01341286822535405
E4A6G4T11,2493,7.0,0.01001205453859405
E4A6G4T12,2581,7.0,0.012685684828962651
E4A6G4T13,2503,7.0,0.01132656085845345
E4A6G4T14,2512,7.0,0.0107145596591591
E4A6G4T15,2509,7.0,0.0107054707136866
E4A6G4T16,2543,7.0,0.01195259759676235
E4A6G4T17,2497,7.0,0.01056978395696635
E4A6G4T18,2600,7.0,0.013033349537405349
E4A6G4T19,2582,7.0,0.01322764227433445
E4A6G4T2,2497,7.0,0.010705420805452299
E4A6G4T20,2535,7.0,0.0109236333281458
E4A6G4T21,2442,7.0,0.0104244228313542
E4A6G4T22,2492,7.0,0.0108319951210313
E4A6G4T23,2430,7.0,0.00992581413341595
E4A6G4T24,2772,7.0,0.01637324619217525
E4A6G4T25,2453,7.0,0.010226921338850298
E4A6G4T26,2477,7.0,0.01090159950877305
E4A6G4T27,2600,7.0,0.012774684200439649
E4A6G4T28,2497,7.0,0.01107122179167905
E4A6G4T29,2601,7.0,0.01316971789961175
E4A6G4T3,2595,7.0,0.01281215845483325
E4A6G4T30,2481,7.0,0.00975838045428
E4A6G4T31,2474,7.0,0.010587001033609052
E4A6G4T32,2470,7.0,0.0103925234347816
E4A6G4T33,2257,7.0,0.0074511364470988
E4A6G4T34,2596,7.0,0.01267926232657195
E4A6G4T35,2419,7.0,0.01007332264144035
E4A6G4T36,2379,7.0,0.00853452889971595
E4A6G4T37,2506,7.0,0.011707811734745499
E4A6G4T38,2527,7.0,0.0111848853144671
E4A6G4T39,2377,7.0,0.00836307825136
E4A6G4T4,2569,7.0,0.012358284912275998
E4A6G4T40,2489,7.0,0.0112985855550903
E4A6G4T5,2683,7.0,0.0150250560103796
E4A6G4T6,2545,7.0,0.0106966696370729
E4A6G4T7,2366,7.0,0.008512497166951499
E4A6G4T8,2242,7.0,0.0061744976875954
E4A6G4T9,2641,7.0,0.01401759814006385
E4A6G6T1,2344,7.0,0.04503256366966815
E4A6G6T10,2509,7.0,0.05386143044979505
E4A6G6T11,2454,7.0,0.05148404119183345
E4A6G6T12,2541,7.0,0.05660936422916865
E4A6G6T13,2292,7.0,0.0408015420778708
E4A6G6T14,2446,7.0,0.04924941678718865
E4A6G6T15,2315,7.0,0.04549550176084345
E4A6G6T16,2452,7.0,0.0535824337670769
E4A6G6T17,2261,7.0,0.03639357461473265
E4A6G6T18,2287,7.0,0.0419741492469842
E4A6G6T19,2305,7.0,0.0427781269867859
E4A6G6T2,2426,7.0,0.0523692648220828
E4A6G6T20,2387,7.0,0.046051994826437695
E4A6G6T21,2389,7.0,0.0472600478266764
E4A6G6T22,2369,7.0,0.04294967231700195
E4A6G6T23,2358,7.0,0.045455446764387494
E4A6G6T24,2495,7.0,0.05497631327799821
E4A6G6T25,2519,7.0,0.0565021016542243
E4A6G6T26,2424,7.0,0.05113929760634525
E4A6G6T27,2193,7.0,0.03330509948375135
E4A6G6T28,2569,7.0,0.05749831156160085
E4A6G6T29,2422,7.0,0.0530449146135303
E4A6G6T3,2414,7.0,0.05053412619945635
E4A6G6T30,2394,7.0,0.0509685626851456
E4A6G6T31,2324,7.0,0.04519829220918675
E4A6G6T32,2428,7.0,0.04924593804990855
E4A6G6T33,2437,7.0,0.05112414239338135
E4A6G6T34,2462,7.0,0.0506136151227237
E4A6G6T35,2394,7.0,0.04830720051069115
E4A6G6T36,2311,7.0,0.0426152107647669
E4A6G6T37,2346,7.0,0.04346202644557455
E4A6G6T38,2304,7.0,0.04027737316150255
E4A6G6T39,2467,7.0,0.052173405708316
E4A6G6T4,2495,7.0,0.05618270983573545
E4A6G6T40,2441,7.0,0.04885190756299655
E4A6G6T5,2420,7.0,0.0495423443245561
E4A6G6T6,2435,7.0,0.05118210422202475
E4A6G6T7,2439,7.0,0.04960691704546555
E4A6G6T8,2441,7.0,0.04642603319931855
E4A6G6T9,2399,7.0,0.047575724114340606
E4A6G9T1,2028,8.0,0.251082477565431
E4A6G9T10,1998,8.0,0.2510830429966414
E4A6G9T11,2031,8.0,0.24657679173274083
E4A6G9T12,1993,8.0,0.24166857597731606
E4A6G9T13,1802,8.0,0.18985216345980277
E4A6G9T14,1700,8.0,0.1570419359757647
E4A6G9T15,2146,8.0,0.2673994319287113
E4A6G9T16,2010,8.0,0.243229655866555
E4A6G9T17,1954,8.0,0.22898612206363478
E4A6G9T18,1853,8.0,0.1932437026228499
E4A6G9T19,1809,8.0,0.19707423709441063
E4A6G9T2,1952,8.0,0.22371414728497385
E4A6G9T20,2006,8.0,0.23234876322148204
E4A6G9T21,2064,8.0,0.2533630185453726
E4A6G9T22,2000,8.0,0.2437366580922691
E4A6G9T23,2093,8.0,0.26077973047064174
E4A6G9T24,1871,8.0,0.20764278193269936
E4A6G9T25,2072,8.0,0.25068675060880663
E4A6G9T26,1986,8.0,0.24562179854225516
E4A6G9T27,2089,8.0,0.25617946979801703
E4A6G9T28,1987,8.0,0.2301950327089218
E4A6G9T29,2073,8.0,0.25830153827305835
E4A6G9T3,1989,8.0,0.2419312149289094
E4A6G9T30,1951,8.0,0.23180126960701314
E4A6G9T31,1805,8.0,0.18823557502545168
E4A6G9T32,1908,8.0,0.22026140481409984
E4A6G9T33,1940,8.0,0.2304247893313895
E4A6G9T34,1856,8.0,0.20295287617503827
E4A6G9T35,1930,8.0,0.21667663148426547
